LON,LAT,rx1day_5yr,rx1day_10yr,rx1day_25yr,rx1day_75yr,rx1day_100yr,rx1day_200yr,rx2day_5yr,rx2day_10yr,rx2day_25yr,rx2day_75yr,rx2day_100yr,rx2day_200yr,rx3day_5yr,rx3day_10yr,rx3day_25yr,rx3day_75yr,rx3day_100yr,rx3day_200yr,rx4day_5yr,rx4day_10yr,rx4day_25yr,rx4day_75yr,rx4day_100yr,rx4day_200yr,rx5day_5yr,rx5day_10yr,rx5day_25yr,rx5day_75yr,rx5day_100yr,rx5day_200yr,city,scenario,percentile,source_file
121.55,25.15,-5.510071732,-7.531489788,-11.18196948,-13.75482791,-15.96861143,-18.09899623,-5.172016718,-5.300703716,-10.75937427,-15.14538081,-18.80283064,-21.93993616,-8.005298188,-9.36633394,-15.4007622,-18.18409935,-20.65818281,-22.75207982,-9.630403338,-11.45078105,-15.81868583,-18.31310991,-20.39319591,-22.16391701,-9.541431346,-12.2018488,-15.71264454,-18.13749254,-20.15583177,-21.87470131,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.55,25.2,-2.087893703,-3.51279475,-6.812825108,-9.319523718,-11.98128223,-14.29595914,-4.004969697,-4.100586086,-7.911598887,-11.82012172,-15.13897598,-18.20160513,-7.661084352,-8.074794448,-12.5560729,-16.89843007,-20.45962011,-22.95253457,-9.776220781,-10.72476387,-16.27230397,-19.19531917,-21.62031896,-23.67209966,-9.101709072,-12.40241319,-16.03257852,-19.17062169,-21.77513535,-23.9779124,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.55,25.0,-3.642080115,-4.223537345,-8.529424425,-11.24274397,-13.4459577,-15.2853478,-1.489860527,-2.216254945,-5.416504026,-8.558529802,-11.53844492,-14.11584386,-3.476633714,-3.363587124,-8.372408635,-11.30004536,-13.72418629,-15.77533366,-4.631742694,-6.58763371,-12.4088784,-15.72165701,-18.10878462,-20.15751048,-4.473952018,-8.089130247,-13.18455439,-16.41459673,-19.14245272,-21.48802234,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,24.95,-2.703660513,-2.183104283,-6.081926675,-8.437307407,-10.37545267,-12.01457848,-3.89571462,-1.728182525,-2.680610921,-5.53735966,-8.34224908,-10.74423335,-5.323829199,-4.118300791,-6.509207455,-8.025370025,-9.29114908,-11.14094624,-5.450773508,-7.96546095,-11.54780735,-13.60996993,-16.29338343,-18.44450543,-5.686097524,-9.654306983,-13.05690278,-15.43442765,-17.96203801,-20.13284356,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,25.05,-3.355478115,-4.858928113,-8.096192991,-10.59590859,-13.14854751,-15.36791339,-1.402536132,-3.137234501,-7.587284487,-11.62430524,-15.15585534,-17.84205253,-3.663110413,-5.657738648,-11.83299842,-15.4033709,-18.43254432,-21.36238681,-4.878436633,-9.913685327,-15.01783721,-18.39912838,-21.236454,-23.66073682,-4.873144202,-10.3670945,-15.25280561,-18.95413114,-22.05895599,-24.71106269,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,25.1,-3.369083544,-5.651222142,-8.997429946,-11.80774625,-14.26311828,-16.79972928,-2.420295382,-4.538399592,-9.411233779,-13.66455874,-17.48727175,-19.58937862,-4.870727033,-7.606925338,-14.45233836,-16.91597852,-19.65658223,-21.98364629,-6.471239399,-10.61636708,-15.40012944,-18.59589309,-21.26461043,-23.53488611,-6.097584882,-10.84679442,-15.42839027,-18.8574221,-21.71720219,-24.1463664,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,25.15,-4.437321764,-7.722429971,-11.94047603,-14.44440111,-17.01113706,-19.33858637,-5.693540494,-4.568350817,-11.01425876,-15.64371336,-17.01887067,-18.07939479,-8.478854158,-8.69889254,-15.58686244,-18.74663211,-21.14390034,-23.58470579,-10.41542532,-12.05084641,-16.87237856,-19.28628162,-21.27424893,-23.3296902,-9.864703446,-12.95202959,-16.25840776,-18.57782271,-20.48606829,-22.09576913,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,25.2,-3.641849636,-6.932961995,-8.809948458,-10.86953394,-12.7499399,-14.46481724,-4.191196312,-5.2681241,-11.15575653,-15.83965919,-17.85117834,-18.92700686,-8.678291849,-9.585552735,-15.65863618,-19.78613981,-22.45603882,-25.1400994,-10.27177871,-12.94104245,-18.2954216,-21.2967329,-23.76810524,-26.15385513,-9.243310516,-12.00368546,-16.93825203,-20.05338565,-22.64140265,-24.99074778,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.6,25.0,-3.56354883,-4.727001391,-8.389598202,-10.44036502,-12.10832059,-13.50668556,-1.380880379,-2.694352895,-5.876515584,-9.75267141,-13.06220193,-15.09336376,-3.59608356,-4.147922067,-8.681670744,-11.76227231,-14.32187885,-16.55639831,-4.185151728,-8.255609093,-13.6570724,-16.7344038,-19.14669202,-21.21400061,-4.416979209,-10.22171118,-13.92183668,-17.07874458,-19.73695399,-22.01632943,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.65,25.05,-5.236145272,-5.732663112,-7.896567394,-9.974412752,-11.78755844,-13.44318634,-5.366171521,-4.964168339,-10.36868497,-14.0484994,-17.35094288,-18.33610402,-6.729402702,-7.457997898,-13.09242081,-16.34813117,-19.19187905,-21.03971919,-8.40672011,-9.905488137,-15.29559541,-17.80085964,-19.89651517,-21.68214606,-8.122787935,-11.41975199,-15.33325433,-17.64623272,-19.58387138,-21.42912085,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.65,25.1,-6.183470183,-6.942765947,-9.729010384,-11.70957369,-13.6131939,-15.55579987,-6.19180928,-5.747314427,-10.81330783,-14.9288326,-17.08900544,-18.0180431,-8.510526786,-8.270536074,-13.96828988,-18.01643527,-20.5842301,-22.43674282,-10.33194192,-11.38705139,-16.59959141,-19.1124222,-21.1886325,-23.03984613,-9.543538193,-11.94032122,-16.04862963,-18.6512138,-20.80703178,-22.62737065,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.65,25.0,-3.532166621,-5.760980236,-7.547912885,-9.471590201,-11.37512726,-13.0526284,-2.989956279,-2.674947141,-6.904870083,-10.68225276,-13.81620284,-14.58304436,-5.184223698,-4.667213717,-9.356753092,-12.96059062,-15.95213514,-18.4828405,-6.754099826,-8.915113814,-14.17955921,-16.52556613,-18.49494295,-20.18009874,-7.1335431,-11.24653921,-13.8937711,-16.35527573,-18.42701185,-20.20377541,臺北市,rcp45,5,IDF-CC_臺北市_暴雨改變率_rcp45_第5百分位.csv
121.45,25.1,26.71952858,36.27553835,42.65917777,47.29491675,52.45891864,57.11492544,30.46435108,41.82913566,54.82335348,60.39241153,65.07164089,69.12373519,31.56772657,37.38562784,43.12666152,48.33422856,55.4007967,62.12554518,33.25792073,39.06141021,45.84733958,50.15074957,53.08011871,55.51747594,33.83861009,38.67685322,47.66563032,53.03698107,54.40779773,55.56778979,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.45,25.15,28.31487919,35.23520487,41.27076684,45.13692858,49.27292095,53.12884898,30.71383305,39.6705439,49.20179603,54.32924311,57.82112096,62.06738395,31.77765044,35.99930244,41.1162638,45.05866477,50.79116162,55.99033039,31.14918212,40.99152217,44.78795506,47.44935572,48.59806552,49.57978061,31.31016634,38.14283006,54.12224502,55.48869094,56.59384651,57.51095623,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.5,25.05,27.42308719,34.88319505,41.38416156,45.16445175,48.22308691,50.98214431,33.29214158,39.69033734,48.9386576,54.56687786,59.32287837,63.40040916,32.77710252,37.71833006,49.52643992,55.66434937,61.21771532,66.2807585,32.55167302,38.07950256,39.90675994,40.58829547,43.7781513,52.41021724,33.17187593,39.68698998,44.69400126,46.69422711,48.32348844,49.28434692,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.5,25.1,26.37290826,37.26480483,44.92098677,51.22570299,56.55580284,61.13069214,32.44913044,43.40878325,52.33806678,57.21916938,63.02031194,68.22505401,32.80568107,40.12260535,48.66184208,54.37819697,59.5663189,64.30919275,32.35551408,39.78711866,43.73506854,44.74713896,49.66721507,54.4034135,36.55730305,41.86521967,46.74386902,51.36509099,52.12556572,52.75242313,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.5,25.15,24.18283641,31.35395057,43.08721576,50.55873875,52.29651819,53.67954531,29.69924918,35.94363076,42.57664185,47.98271876,51.37272284,54.36297318,33.7689433,33.11923157,48.22078835,54.92223514,57.92677963,60.57294899,33.29009437,34.52973108,38.15627,43.24603198,48.04100448,52.31302268,34.59451198,40.58659232,44.42718473,51.06486887,56.92820146,62.15714161,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.5,25.2,23.8150331,28.48052329,39.81613724,47.14167883,53.60322931,55.79346006,31.49133869,37.86889503,40.96243623,47.857722,51.17039272,54.08813337,34.30787883,35.0501513,46.09278233,55.80926293,58.98309511,61.1249798,33.84827358,37.03321661,41.23510932,46.16485063,51.72452583,56.69674597,35.41924716,43.70719743,47.49484601,51.45383556,57.9182999,63.81107598,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.5,25.0,27.33980015,32.57506983,41.24171378,45.2952993,48.63204597,51.87562788,31.51503587,40.043637,46.16220183,50.97315508,54.9514398,57.83611147,32.91968267,37.2121144,46.25585697,52.31053974,57.80903046,63.92943166,30.62820783,39.50971327,43.36459196,44.68385218,50.26000121,55.43242165,31.00562382,36.13328293,41.97366257,44.97957939,47.36235782,49.29498407,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,24.95,29.12499187,34.85870143,40.94021156,43.72339315,46.11144085,48.20449512,31.51744414,37.67114463,44.29760832,47.75024177,47.15536696,48.80290615,34.60796341,39.0433196,41.27009701,48.20540811,54.43647981,60.06513216,31.39091988,35.76022041,39.75341257,39.34836002,47.71985525,52.93696411,33.66441254,39.88045996,38.18400968,39.14022497,40.59282381,45.55472302,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,25.05,30.04162817,33.57801407,37.71634156,39.93923298,42.1284094,44.1389988,32.78350066,41.05860229,43.86495875,46.85320802,49.26756025,51.45960604,34.8694674,40.92083224,55.39664246,62.61256661,67.8919236,71.14263756,32.00446711,40.17367892,40.58806543,41.1960099,48.95721,59.07010175,34.06244265,40.92309013,41.80198202,42.15983139,42.45346346,43.31471539,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,25.1,28.23301424,31.51374975,40.71700349,42.02580326,46.4651453,50.42227967,31.73946593,38.79718491,45.92722831,50.23451614,53.88587345,57.0375202,34.44914096,44.46428653,55.02175316,62.11705819,68.47863684,74.19488589,31.83898563,42.72053526,39.04537895,45.53294593,51.66920907,57.42950509,36.26564366,39.04443387,43.43768481,43.91272937,44.56755664,44.79899482,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,25.15,22.37949036,26.56498181,36.0147624,39.59791356,42.41623407,44.69727846,28.5742488,33.58214874,38.81910815,42.0926623,44.94444897,46.79786645,35.39131037,31.98738157,47.79145475,58.52737544,68.39296832,72.71888743,33.94899058,34.84646462,43.7193486,50.6317934,56.72107647,62.13420488,33.91267514,38.42384195,45.08648221,52.82984282,59.78253286,66.10128407,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,25.2,22.80561485,28.84363307,39.30011306,45.62254749,49.59197625,52.86843194,30.67341653,35.2919775,40.36504252,43.15691787,46.89161944,49.23618489,36.78834631,33.88548695,43.14058801,52.9315118,61.94486622,70.29508889,35.89993219,38.64739466,42.90495738,50.71013493,57.76451222,64.2068921,37.02515133,39.99452289,42.21778344,48.99500697,55.74008498,61.91677103,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.55,25.0,27.77558832,33.6925929,35.25891579,39.594398,43.18475559,46.21257886,30.43681137,41.5805854,41.96608314,43.78385393,46.94239453,49.61002317,33.12952118,38.60797597,51.42457567,58.51835859,62.67558542,65.71610861,30.40884172,37.47739167,39.72219331,42.38190314,49.47377098,57.18135291,31.66613121,35.75462453,39.87669371,39.90736218,41.80800284,43.47612848,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,24.95,25.49978843,35.23169051,39.61067353,41.95631549,43.9319423,45.63811055,30.55017745,39.48498678,43.93416782,46.49388109,48.60813546,50.4004683,35.2277259,37.49643798,43.43285993,47.44778589,51.05056462,54.28529565,31.04453265,35.30714662,38.20021284,38.24153621,43.55244262,47.05446819,34.20041024,35.60508442,37.65104753,39.32819298,41.40978517,43.62082686,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,25.05,25.91431737,28.75116666,36.66683152,41.28187206,45.14495234,48.43208286,31.71056359,35.74978329,39.1960108,41.02342933,47.4495448,54.67837227,34.1402628,37.46757266,43.30142875,53.97772253,64.16729685,73.82235507,34.34528131,37.00609556,40.31226339,42.48075073,47.53274889,58.45775825,30.53151221,36.82977192,39.79619621,38.85344873,42.67066107,51.62231204,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,25.1,24.13922632,29.14233752,35.52822458,39.13301019,42.20279073,46.48652569,29.74670784,33.87111788,38.46733969,44.22728751,49.29998465,51.19183574,36.24733574,34.60623604,47.38447229,59.16909535,68.84993915,73.62264685,31.97119059,34.18956767,36.51318181,40.35504207,44.5358562,48.31040643,31.72480045,34.58393131,42.54830665,48.42519117,53.62821626,58.27708978,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,25.15,22.71628423,27.04039191,37.09370365,46.30909859,51.5147739,55.152249,28.5774824,33.19529007,37.90166183,40.79153503,43.28041411,45.46358799,35.72486544,33.30039035,44.26433372,55.04250281,65.02253898,69.99306263,35.79263787,36.52941218,42.69231808,50.78092199,58.0819724,64.74105726,33.15757874,40.61991746,41.20818615,48.95568,55.96918528,62.38867347,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,25.2,20.37484582,26.64167825,37.20679967,44.56785954,51.29662454,57.48771044,31.14261996,35.17162263,39.98142176,40.48071617,48.84404685,55.10319404,37.29528445,35.43833732,45.54348101,52.62215843,58.53157729,63.55122545,37.04671563,38.8171356,44.81379312,47.99550303,50.76152179,55.07334872,33.72126666,43.86041352,39.84325648,47.12007616,53.22242046,58.41473648,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.6,25.0,28.26763404,31.36476242,38.30041084,40.54413993,44.69170712,48.99145428,30.78897631,36.47777556,41.69122584,41.32646008,43.52661724,49.66354019,32.1754867,37.3462159,43.05375586,50.20115712,58.94611022,67.16000135,33.00876802,36.83239561,39.79161137,42.81016485,50.99532247,60.43534688,30.63394982,36.8398952,38.01586047,41.2536782,40.66779678,49.19747722,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.65,25.05,23.6452434,28.63888083,35.97964015,40.75796687,46.96446303,52.78960428,29.52855844,32.13725599,38.59609275,44.78494664,45.37549243,45.79723245,35.95736385,36.48092346,48.10590637,53.07521745,55.94363857,58.39808478,29.21724303,33.57766425,37.2614885,42.59169482,47.34084278,51.60203776,29.76891816,34.06881753,43.67673375,49.95608122,55.53688717,60.53821604,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.65,25.1,21.42067003,26.63113306,37.86588445,46.45175723,54.39400907,56.82388296,28.36938641,31.3303866,38.16942413,42.30466494,42.65582343,42.87074171,33.94890699,35.88920493,45.36075619,50.19017135,52.26289203,53.97577535,32.68836675,34.70370621,43.66690314,50.93731194,57.44857589,63.32035476,30.9178824,38.1745922,41.37857327,48.99496899,55.85220307,62.09180833,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.65,25.0,25.13706346,28.24696367,36.08956723,40.18996076,45.50817725,50.46238311,29.68987266,37.78055109,37.074868,41.39615067,45.56838685,46.53480118,34.62868588,37.7072091,45.30011786,56.10419532,63.89446959,67.78669198,27.82623664,34.28885066,37.33693765,41.05613257,45.1287363,51.80112568,28.8092754,33.28067452,43.05134484,47.41176671,52.36929919,56.80810781,臺北市,rcp45,75,IDF-CC_臺北市_暴雨改變率_rcp45_第75百分位.csv
121.45,25.1,52.70299231,97.09585308,121.8332735,133.0840391,143.7998694,153.1544137,46.54359049,79.4648786,97.83938995,108.8709761,118.4632026,128.6529869,50.11411807,73.24720109,88.2162955,99.30147311,108.8256737,117.2003323,52.75916653,74.00094888,93.89926235,106.614286,117.8302395,128.461322,51.13863902,71.37437127,99.18578841,117.1559432,133.3500939,148.3427456,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.45,25.15,57.68534373,101.0206463,122.4846173,135.1644122,145.7195882,154.6784446,49.73645751,79.59833848,96.58321356,107.6140701,117.588899,128.4711861,52.20174041,73.81777707,88.71601328,100.788882,111.3619919,121.4732462,54.57251253,73.45040215,93.27208728,106.0733621,117.4066158,130.3102022,51.90751134,74.9590134,102.1830326,120.8246358,138.1061879,154.2409584,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.5,25.05,51.51368145,95.10233347,121.6249594,133.6966538,144.4221515,154.1817715,44.53616966,76.50156958,90.09966769,98.33838087,105.1957431,112.3935474,47.44866986,71.61314072,83.14755255,90.63645865,97.98656191,104.3062729,48.73630803,72.10690695,87.71072765,98.4302712,107.7014298,115.837369,47.16437993,69.51451045,90.68577455,103.4261376,114.6747623,126.2476652,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.5,25.1,51.31518413,96.68922103,118.2216698,130.5669501,141.4408779,151.1016656,44.77190107,76.35576136,93.70583386,104.12175,114.1068421,123.949895,48.43730438,72.12129652,85.67675441,95.40207238,104.3406714,112.1240907,51.63094045,73.67407225,92.76310513,104.7830537,115.2565394,124.5100332,51.88571682,70.12677428,96.47382195,114.0738757,128.7644272,142.1615607,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.5,25.15,72.10415673,96.82581753,115.0607041,125.4724016,133.9320005,140.9634859,63.61127969,79.58036399,98.07705977,111.9146312,124.9419343,136.5097619,59.62396929,73.54015168,95.69040223,112.071989,126.6691105,139.8052188,58.5463429,71.26792496,89.16115509,107.0586635,123.2427177,137.9831486,58.01133922,71.81612441,95.60384007,113.0262866,129.2739086,146.1578074,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.5,25.2,69.43970239,91.15493271,107.7635662,117.1766039,124.7818374,131.0709004,61.51795534,74.68709542,94.22333489,109.0869611,122.1291534,133.7018764,55.34188869,68.57984754,92.65296399,109.149357,123.9151965,137.2544893,56.684971,68.92021225,88.96335559,105.7726584,121.495168,135.7964434,58.68141328,73.36720301,96.24439494,113.5436193,129.6482217,144.743066,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.5,25.0,56.66969929,99.8836012,121.0642507,131.1230606,140.1578857,148.1941714,49.49990868,77.77756847,90.97194526,98.47781407,104.6102229,109.7529186,49.99533507,72.23038555,83.07361176,90.89014679,98.48243002,105.0739988,50.30329971,71.80579145,86.41135873,95.31338703,102.9152801,109.5220036,46.57940756,69.76423834,86.5340989,98.20194353,108.4585492,117.5855944,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,24.95,50.688336,88.24762448,125.9753493,138.8492319,149.4001628,158.2449558,46.87633824,75.84894094,95.20776876,106.9031569,117.2235691,128.0058375,47.20586548,68.08130757,82.97403153,93.58910732,102.6339137,110.4644393,48.80758072,68.33424203,84.82591587,96.11734376,106.1846566,115.0688227,50.5844158,66.27947185,88.40001699,102.0151121,114.043969,124.7808965,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,25.05,51.74042054,91.71904129,115.3480838,126.9373895,137.0974518,146.1854116,44.04360737,73.38968016,87.52530317,96.09494227,103.6588521,111.682787,48.53144895,67.30164467,78.75762982,86.69554557,93.86312523,100.009386,50.97963912,68.24935012,83.90680649,94.34271629,103.3028257,111.1079833,49.67653614,68.01596533,87.53462091,99.90959514,110.7160642,120.8103452,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,25.15,73.58593828,90.52228622,106.3201303,115.1391747,122.1971153,127.9899017,63.83955132,76.28124668,96.50431444,110.7660414,123.1417991,134.0239158,55.6681813,71.3867188,97.61354304,114.7268944,129.9852395,143.7252339,58.20675197,71.52183647,93.75893322,108.7690514,123.6623117,138.0376613,61.7272224,69.07943122,87.62122469,104.7745034,121.3682132,136.7961837,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,25.1,57.75242821,93.24807785,109.5222749,120.5197303,130.1802539,138.8297665,48.24666364,73.22809864,85.65387669,93.98385628,102.1664969,113.8191712,51.54997614,67.95308128,78.48319083,86.23338904,93.51128589,99.8302887,54.18151042,68.13258095,86.16753349,98.15411172,108.6303714,117.900229,53.00592974,69.30847554,91.74218886,106.5111574,119.7703347,131.7788026,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,25.2,64.63146481,86.72119941,101.6453556,109.9800687,117.6689984,124.8149317,57.0333465,72.36086498,95.18251658,110.2451709,123.4449748,135.1463535,53.58910765,70.55255886,97.23711644,115.0754139,131.2689142,146.0852246,55.8648256,72.33785201,94.27962591,110.0650891,124.236598,137.0794046,56.32482356,71.73863676,92.45440742,107.1421373,121.5705987,135.0480209,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.55,25.0,56.19622595,96.64340494,124.9388279,137.149384,147.7681726,157.2294174,50.17308007,79.26893825,91.3521177,99.30241939,105.8299377,111.3272535,50.14346549,73.13693895,84.30097999,90.63373378,97.47225283,103.6452146,50.84254007,73.01650118,87.50608676,96.24912354,103.7065069,111.0041112,47.71543631,71.01679249,88.68377477,100.7533375,111.3211279,120.6883058,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,24.95,53.21908329,90.43932411,120.5719618,132.6656673,142.5609185,150.8426234,48.07371745,73.06231781,92.74544833,104.6908434,115.8186158,126.6721797,50.00036658,67.31003999,80.83817714,91.32427266,100.2789265,108.2681443,51.90629721,67.16258095,82.66522311,94.05540115,104.0302703,112.8706291,53.26277933,65.64790068,87.79009738,102.4062087,114.5243042,124.3013632,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,25.05,58.86516092,95.35375331,110.6736006,119.3093349,127.5830707,135.7197397,51.01740599,75.63129845,88.55812004,97.01211861,105.2038055,113.7074332,54.70599729,69.44761323,80.77616771,89.70229624,97.96065304,106.2206001,56.77847549,68.7598329,80.69424235,91.11762767,101.3242238,111.7054755,53.74466917,65.64035458,86.72664857,101.2272228,114.3992951,126.458072,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,25.15,67.4316042,89.56544131,105.2859964,114.0013723,120.9394445,126.899884,59.7743876,74.84693059,96.35793983,110.9655725,123.6561303,134.8219952,54.40982113,70.21486918,96.66298096,114.144273,129.8244251,144.0189582,57.16231061,71.65432881,93.04680013,107.8320869,120.9960427,132.8386812,58.54637005,69.18067174,87.44684607,101.005514,115.8991267,130.2126114,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,25.1,64.84634306,94.79838151,110.5812171,119.4426073,126.5752343,132.4627621,57.06264317,76.75632613,92.7841549,103.7884082,114.5836849,124.0984628,58.75953397,70.07116507,87.97181501,101.5409205,113.5739577,124.360812,57.57659667,68.97875239,82.29650563,95.46324754,108.5912101,120.4580206,54.67088351,66.7424151,87.27295195,102.3886486,116.3349249,129.564291,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,25.2,57.71706767,88.20145906,103.8806118,113.9139481,123.7419305,131.9565696,54.54496602,73.94491368,99.00785068,115.235342,129.849994,143.6407953,50.94524943,73.98759253,105.8115371,127.3740223,147.1039325,165.2641463,51.93531347,73.08505405,100.9704551,119.9295031,137.1643993,152.9477942,53.03588704,70.35468287,94.2311636,110.0647469,125.0210801,138.8361524,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.6,25.0,58.86564064,98.42654824,116.6394318,126.3531705,135.7474996,143.9792648,51.71636382,77.61394004,89.93750999,98.25594462,105.3064531,111.4133426,53.94401199,72.07867469,82.09107517,90.57355943,97.8605605,104.2295979,54.36351532,71.4960291,83.32321254,91.76360383,99.92917361,107.4480796,53.66330959,68.21048431,86.68454128,100.0701896,112.0703978,123.456654,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.65,25.05,67.7129909,100.310582,117.4426134,126.9355242,134.5002978,140.6891699,57.82308103,81.14753884,98.42762757,109.4067018,121.0421564,131.3717689,60.38129371,73.53763846,94.23829629,109.1427576,122.5488697,134.7288253,59.51886394,71.98821122,91.24394344,106.4328381,120.2842313,133.0245282,57.34702915,70.11970893,87.55769495,101.1993388,114.0181289,126.8128421,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
121.65,25.1,65.47605963,95.60752439,111.4791982,120.1895382,127.0770705,132.6713106,57.00438342,78.54578619,98.30076288,112.9067837,125.7269708,137.115866,56.3719569,73.04614438,99.58429014,118.1721595,135.154983,150.7828196,55.95798822,72.93936264,98.68543545,116.1865612,132.1688352,146.8809235,55.3537064,70.67246989,92.27939949,106.5792201,119.8329194,132.213728,臺北市,rcp45,95,IDF-CC_臺北市_暴雨改變率_rcp45_第95百分位.csv
